# x, y, f(x,y)
0.7071, 0.0505, 0.0726
0.7576, 0.0505, 0.0589
0.8081, 0.0505, 0.1277
0.8586, 0.0505, 0.1226
0.9091, 0.0505, 0.1738
0.9596, 0.0505, 0.0570
1.0101, 0.0505, 0.1915
1.0606, 0.0505, 0.1582
1.1111, 0.0505, 0.2075
1.1616, 0.0505, 0.2676
1.2121, 0.0505, 0.2293
1.2626, 0.0505, 0.1727
1.3131, 0.0505, 0.2691
1.3636, 0.0505, 0.2035
1.4141, 0.0505, 0.2328
1.4646, 0.0505, 0.2760
1.5152, 0.0505, 0.2462
1.5657, 0.0505, 0.2653
1.6162, 0.0505, 0.2222
1.6667, 0.0505, 0.2222
1.7172, 0.0505, 0.3154
1.7677, 0.0505, 0.2411
1.8182, 0.0505, 0.2450
1.8687, 0.0505, 0.1995
1.9192, 0.0505, 0.3721
1.9697, 0.0505, 0.2944
2.0202, 0.0505, 0.2799
2.0707, 0.0505, 0.3735
2.1212, 0.0505, 0.3022
2.1717, 0.0505, 0.3162
2.2222, 0.0505, 0.2586
2.2727, 0.0505, 0.3267
2.3232, 0.0505, 0.3079
2.3737, 0.0505, 0.2862
2.4242, 0.0505, 0.3497
2.4747, 0.0505, 0.2388
2.5253, 0.0505, 0.3283
2.5758, 0.0505, 0.3591
2.6263, 0.0505, 0.3257
2.6768, 0.0505, 0.2957
2.7273, 0.0505, 0.3398
2.7778, 0.0505, 0.3966
2.8283, 0.0505, 0.4365
2.8788, 0.0505, 0.3351
2.9293, 0.0505, 0.4226
2.9798, 0.0505, 0.4276
3.0303, 0.0505, 0.3079
3.0808, 0.0505, 0.3173
3.1313, 0.0505, 0.4723
3.1818, 0.0505, 0.3536
3.2323, 0.0505, 0.4252
3.2828, 0.0505, 0.3820
3.3333, 0.0505, 0.4006
3.3838, 0.0505, 0.4098
3.4343, 0.0505, 0.4108
3.4848, 0.0505, 0.4653
3.5354, 0.0505, 0.3769
3.5859, 0.0505, 0.3644
3.6364, 0.0505, 0.4002
3.6869, 0.0505, 0.3946
3.7374, 0.0505, 0.4020
3.7879, 0.0505, 0.4302
3.8384, 0.0505, 0.4815
3.8889, 0.0505, 0.3588
3.9394, 0.0505, 0.4596
3.9899, 0.0505, 0.3951
4.0404, 0.0505, 0.4524
4.0909, 0.0505, 0.4757
4.1414, 0.0505, 0.4573
4.1919, 0.0505, 0.4348
4.2424, 0.0505, 0.4024
4.2929, 0.0505, 0.4401
4.3434, 0.0505, 0.4759
4.3939, 0.0505, 0.4421
4.4444, 0.0505, 0.4342
4.4949, 0.0505, 0.4695
4.5455, 0.0505, 0.4550
4.5960, 0.0505, 0.5724
4.6465, 0.0505, 0.5087
4.6970, 0.0505, 0.4901
4.7475, 0.0505, 0.3900
4.7980, 0.0505, 0.4874
4.8485, 0.0505, 0.4911
4.8990, 0.0505, 0.4809
4.9495, 0.0505, 0.4707
5.0000, 0.0505, 0.4869
0.0000, 0.1010, -2.7575
0.0505, 0.1010, -0.7967
0.1010, 0.1010, -0.5501
0.1515, 0.1010, -0.4940
0.2020, 0.1010, -0.4072
0.2525, 0.1010, -0.2323
0.3030, 0.1010, -0.2537
0.3535, 0.1010, -0.1593
0.4040, 0.1010, -0.0424
0.4545, 0.1010, -0.0687
0.5051, 0.1010, 0.0626
0.5556, 0.1010, 0.1074
0.6061, 0.1010, -0.0153
0.6566, 0.1010, 0.0169
0.7071, 0.1010, 0.1023
0.7576, 0.1010, 0.1376
0.8081, 0.1010, 0.1908
0.8586, 0.1010, 0.2851
0.9091, 0.1010, 0.2709
0.9596, 0.1010, 0.1926
1.0101, 0.1010, 0.2832
1.0606, 0.1010, 0.3726
1.1111, 0.1010, 0.3551
1.1616, 0.1010, 0.4399
1.2121, 0.1010, 0.3000
1.2626, 0.1010, 0.4362
1.3131, 0.1010, 0.4041
1.3636, 0.1010, 0.4631
1.4141, 0.1010, 0.4742
1.4646, 0.1010, 0.4658
1.5152, 0.1010, 0.4469
1.5657, 0.1010, 0.5715
1.6162, 0.1010, 0.5204
1.6667, 0.1010, 0.5053
1.7172, 0.1010, 0.5208
1.7677, 0.1010, 0.5260
1.8182, 0.1010, 0.4508
1.8687, 0.1010, 0.6256
1.9192, 0.1010, 0.5266
1.9697, 0.1010, 0.4737
2.0202, 0.1010, 0.5072
2.0707, 0.1010, 0.5776
2.1212, 0.1010, 0.6447
2.1717, 0.1010, 0.6289
2.2222, 0.1010, 0.6700
2.2727, 0.1010, 0.5891
2.3232, 0.1010, 0.6546
2.3737, 0.1010, 0.6875
2.4242, 0.1010, 0.7168
2.4747, 0.1010, 0.6643
2.5253, 0.1010, 0.6137
2.5758, 0.1010, 0.7452
2.6263, 0.1010, 0.6956
2.6768, 0.1010, 0.6691
2.7273, 0.1010, 0.7308
2.7778, 0.1010, 0.7285
2.8283, 0.1010, 0.6833
2.8788, 0.1010, 0.7052
2.9293, 0.1010, 0.7586
2.9798, 0.1010, 0.7884
3.0303, 0.1010, 0.7599
3.0808, 0.1010, 0.8081
3.1313, 0.1010, 0.7722
3.1818, 0.1010, 0.8050
3.2323, 0.1010, 0.7887
3.2828, 0.1010, 0.8045
3.3333, 0.1010, 0.7819
3.3838, 0.1010, 0.8318
3.4343, 0.1010, 0.7297
3.4848, 0.1010, 0.8829
3.5354, 0.1010, 0.8470
3.5859, 0.1010, 0.8205
3.6364, 0.1010, 0.8043
3.6869, 0.1010, 0.8534
3.7374, 0.1010, 0.7658
3.7879, 0.1010, 0.8122
3.8384, 0.1010, 0.8674
3.8889, 0.1010, 0.8883
3.9394, 0.1010, 0.8729
3.9899, 0.1010, 0.8278
4.0404, 0.1010, 0.8712
4.0909, 0.1010, 0.8476
4.1414, 0.1010, 0.9237
4.1919, 0.1010, 0.9115
4.2424, 0.1010, 0.8989
4.2929, 0.1010, 0.9672
4.3434, 0.1010, 0.9208
4.3939, 0.1010, 0.9883
4.4444, 0.1010, 0.9527
4.4949, 0.1010, 0.8986
4.5455, 0.1010, 0.9485
4.5960, 0.1010, 0.8645
4.6465, 0.1010, 0.8718
4.6970, 0.1010, 0.9332
4.7475, 0.1010, 0.9478
4.7980, 0.1010, 0.9998
4.8485, 0.1010, 1.0433
4.8990, 0.1010, 0.8679
4.9495, 0.1010, 0.9422
5.0000, 0.1010, 0.9637
0.0000, 0.1515, -4.0339
0.0505, 0.1515, -1.2607
0.1010, 0.1515, -0.9035
0.1515, 0.1515, -0.7515
0.2020, 0.1515, -0.4441
0.2525, 0.1515, -0.4542
0.3030, 0.1515, -0.3500
0.3535, 0.1515, -0.2013
0.4040, 0.1515, -0.1141
0.4545, 0.1515, -0.0368
0.5051, 0.1515, 0.0675
0.5556, 0.1515, 0.0702
0.6061, 0.1515, 0.1391
0.6566, 0.1515, 0.1407
0.7071, 0.1515, 0.2436
0.7576, 0.1515, 0.3092
0.8081, 0.1515, 0.3396
0.8586, 0.1515, 0.2968
0.9091, 0.1515, 0.3900
0.9596, 0.1515, 0.4505
1.0101, 0.1515, 0.5227
1.0606, 0.1515, 0.4747
1.1111, 0.1515, 0.5113
1.1616, 0.1515, 0.5336
1.2121, 0.1515, 0.4967
1.2626, 0.1515, 0.5386
1.3131, 0.1515, 0.5437
1.3636, 0.1515, 0.5770
1.4141, 0.1515, 0.6534
1.4646, 0.1515, 0.6084
1.5152, 0.1515, 0.6121
1.5657, 0.1515, 0.7843
1.6162, 0.1515, 0.6530
1.6667, 0.1515, 0.7351
1.7172, 0.1515, 0.7444
1.7677, 0.1515, 0.6834
1.8182, 0.1515, 0.7984
1.8687, 0.1515, 0.7863
1.9192, 0.1515, 0.8190
1.9697, 0.1515, 0.8755
2.0202, 0.1515, 0.8435
2.0707, 0.1515, 0.8540
2.1212, 0.1515, 0.9471
2.1717, 0.1515, 0.9163
2.2222, 0.1515, 0.9114
2.2727, 0.1515, 0.8913
2.3232, 0.1515, 0.9216
2.3737, 0.1515, 0.9623
2.4242, 0.1515, 0.9614
2.4747, 0.1515, 0.9827
2.5253, 0.1515, 1.0248
2.5758, 0.1515, 0.9763
2.6263, 0.1515, 1.0290
2.6768, 0.1515, 1.0337
2.7273, 0.1515, 1.0631
2.7778, 0.1515, 1.1232
2.8283, 0.1515, 1.1187
2.8788, 0.1515, 1.0565
2.9293, 0.1515, 1.1385
2.9798, 0.1515, 1.0860
3.0303, 0.1515, 1.1357
3.0808, 0.1515, 1.0557
3.1313, 0.1515, 1.0656
3.1818, 0.1515, 1.0239
3.2323, 0.1515, 1.2194
3.2828, 0.1515, 1.0751
3.3333, 0.1515, 1.2302
3.3838, 0.1515, 1.1369
3.4343, 0.1515, 1.1959
3.4848, 0.1515, 1.1537
3.5354, 0.1515, 1.1494
3.5859, 0.1515, 1.1404
3.6364, 0.1515, 1.2150
3.6869, 0.1515, 1.1631
3.7374, 0.1515, 1.1476
3.7879, 0.1515, 1.1355
3.8384, 0.1515, 1.2139
3.8889, 0.1515, 1.2964
3.9394, 0.1515, 1.2467
3.9899, 0.1515, 1.2093
4.0404, 0.1515, 1.3700
4.0909, 0.1515, 1.3396
4.1414, 0.1515, 1.2943
4.1919, 0.1515, 1.2875
4.2424, 0.1515, 1.3507
4.2929, 0.1515, 1.3207
4.3434, 0.1515, 1.2904
4.3939, 0.1515, 1.3306
4.4444, 0.1515, 1.4154
4.4949, 0.1515, 1.3362
4.5455, 0.1515, 1.3745
4.5960, 0.1515, 1.4492
4.6465, 0.1515, 1.4445
4.6970, 0.1515, 1.3921
4.7475, 0.1515, 1.3824
4.7980, 0.1515, 1.3442
4.8485, 0.1515, 1.4752
4.8990, 0.1515, 1.4488
4.9495, 0.1515, 1.4400
5.0000, 0.1515, 1.4199
0.0000, 0.2020, -4.8940
0.0505, 0.2020, -1.6214
0.1010, 0.2020, -1.1462
0.1515, 0.2020, -0.8594
0.2020, 0.2020, -0.7214
0.2525, 0.2020, -0.4765
0.3030, 0.2020, -0.3388
0.3535, 0.2020, -0.2577
0.4040, 0.2020, -0.1647
0.4545, 0.2020, -0.0392
0.5051, 0.2020, 0.0078
0.5556, 0.2020, 0.1252
0.6061, 0.2020, 0.1576
0.6566, 0.2020, 0.2138
0.7071, 0.2020, 0.3038
0.7576, 0.2020, 0.3346
0.8081, 0.2020, 0.4127
0.8586, 0.2020, 0.4749
0.9091, 0.2020, 0.4467
0.9596, 0.2020, 0.4983
1.0101, 0.2020, 0.4608
1.0606, 0.2020, 0.5470
1.1111, 0.2020, 0.5255
1.1616, 0.2020, 0.7126
1.2121, 0.2020, 0.7704
1.2626, 0.2020, 0.7578
1.3131, 0.2020, 0.7768
1.3636, 0.2020, 0.7000
1.4141, 0.2020, 0.8028
1.4646, 0.2020, 0.8205
1.5152, 0.2020, 0.7455
1.5657, 0.2020, 0.8864
1.6162, 0.2020, 0.9901
1.6667, 0.2020, 0.8395
1.7172, 0.2020, 0.8992
1.7677, 0.2020, 1.0589
1.8182, 0.2020, 0.9803
1.8687, 0.2020, 1.0037
1.9192, 0.2020, 1.0352
1.9697, 0.2020, 1.0008
2.0202, 0.2020, 1.0003
2.0707, 0.2020, 0.9995
2.1212, 0.2020, 1.1786
2.1717, 0.2020, 1.0804
2.2222, 0.2020, 1.1409
2.2727, 0.2020, 1.1753
2.3232, 0.2020, 1.1755
2.3737, 0.2020, 1.2293
2.4242, 0.2020, 1.2057
2.4747, 0.2020, 1.1622
2.5253, 0.2020, 1.2916
2.5758, 0.2020, 1.1704
2.6263, 0.2020, 1.3086
2.6768, 0.2020, 1.2628
2.7273, 0.2020, 1.2839
2.7778, 0.2020, 1.3098
2.8283, 0.2020, 1.3612
2.8788, 0.2020, 1.3252
2.9293, 0.2020, 1.3600
2.9798, 0.2020, 1.3911
3.0303, 0.2020, 1.3781
3.0808, 0.2020, 1.4038
3.1313, 0.2020, 1.3811
3.1818, 0.2020, 1.4938
3.2323, 0.2020, 1.4347
3.2828, 0.2020, 1.4495
3.3333, 0.2020, 1.5679
3.3838, 0.2020, 1.5180
3.4343, 0.2020, 1.5745
3.4848, 0.2020, 1.4892
3.5354, 0.2020, 1.4318
3.5859, 0.2020, 1.5044
3.6364, 0.2020, 1.4960
3.6869, 0.2020, 1.5925
3.7374, 0.2020, 1.6085
3.7879, 0.2020, 1.5861
3.8384, 0.2020, 1.5643
3.8889, 0.2020, 1.5779
3.9394, 0.2020, 1.6227
3.9899, 0.2020, 1.6994
4.0404, 0.2020, 1.6699
4.0909, 0.2020, 1.5863
4.1414, 0.2020, 1.7201
4.1919, 0.2020, 1.7232
4.2424, 0.2020, 1.6618
4.2929, 0.2020, 1.6262
4.3434, 0.2020, 1.7277
4.3939, 0.2020, 1.6558
4.4444, 0.2020, 1.7706
4.4949, 0.2020, 1.7057
4.5455, 0.2020, 1.7148
4.5960, 0.2020, 1.6613
4.6465, 0.2020, 1.8084
4.6970, 0.2020, 1.8055
4.7475, 0.2020, 1.7541
4.7980, 0.2020, 1.7629
4.8485, 0.2020, 1.7632
4.8990, 0.2020, 1.7989
4.9495, 0.2020, 1.7472
5.0000, 0.2020, 1.7758
0.0000, 0.2525, -5.8899
0.0505, 0.2525, -1.9366
0.1010, 0.2525, -1.3408
0.1515, 0.2525, -0.9672
0.2020, 0.2525, -0.7169
0.2525, 0.2525, -0.4886
0.3030, 0.2525, -0.4014
0.3535, 0.2525, -0.2345
0.4040, 0.2525, -0.1289
0.4545, 0.2525, -0.0249
0.5051, 0.2525, 0.0261
0.5556, 0.2525, 0.1081
0.6061, 0.2525, 0.1203
0.6566, 0.2525, 0.2400
0.7071, 0.2525, 0.2325
0.7576, 0.2525, 0.3061
0.8081, 0.2525, 0.4939
0.8586, 0.2525, 0.4954
0.9091, 0.2525, 0.6191
0.9596, 0.2525, 0.6297
1.0101, 0.2525, 0.7133
1.0606, 0.2525, 0.7667
1.1111, 0.2525, 0.7108
1.1616, 0.2525, 0.7208
1.2121, 0.2525, 0.7611
1.2626, 0.2525, 0.8846
1.3131, 0.2525, 0.8908
1.3636, 0.2525, 0.8662
1.4141, 0.2525, 0.8966
1.4646, 0.2525, 0.9848
1.5152, 0.2525, 0.9495
1.5657, 0.2525, 1.0240
1.6162, 0.2525, 1.0163
1.6667, 0.2525, 1.0755
1.7172, 0.2525, 1.1544
1.7677, 0.2525, 1.1891
1.8182, 0.2525, 1.1828
1.8687, 0.2525, 1.2264
1.9192, 0.2525, 1.2401
1.9697, 0.2525, 1.1732
2.0202, 0.2525, 1.2965
2.0707, 0.2525, 1.2917
2.1212, 0.2525, 1.3263
2.1717, 0.2525, 1.2492
2.2222, 0.2525, 1.3622
2.2727, 0.2525, 1.3698
2.3232, 0.2525, 1.3134
2.3737, 0.2525, 1.3709
2.4242, 0.2525, 1.4042
2.4747, 0.2525, 1.4712
2.5253, 0.2525, 1.5594
2.5758, 0.2525, 1.5465
2.6263, 0.2525, 1.4541
2.6768, 0.2525, 1.4496
2.7273, 0.2525, 1.4352
2.7778, 0.2525, 1.5238
2.8283, 0.2525, 1.5600
2.8788, 0.2525, 1.5504
2.9293, 0.2525, 1.6521
2.9798, 0.2525, 1.6756
3.0303, 0.2525, 1.6597
3.0808, 0.2525, 1.6039
3.1313, 0.2525, 1.6314
3.1818, 0.2525, 1.6633
3.2323, 0.2525, 1.7390
3.2828, 0.2525, 1.6206
3.3333, 0.2525, 1.6961
3.3838, 0.2525, 1.7206
3.4343, 0.2525, 1.7178
3.4848, 0.2525, 1.7984
3.5354, 0.2525, 1.8437
3.5859, 0.2525, 1.7574
3.6364, 0.2525, 1.7732
3.6869, 0.2525, 1.8210
3.7374, 0.2525, 1.9352
3.7879, 0.2525, 1.7941
3.8384, 0.2525, 1.8617
3.8889, 0.2525, 1.8827
3.9394, 0.2525, 1.9160
3.9899, 0.2525, 1.9757
4.0404, 0.2525, 1.8660
4.0909, 0.2525, 1.9247
4.1414, 0.2525, 1.8413
4.1919, 0.2525, 2.0410
4.2424, 0.2525, 2.0237
4.2929, 0.2525, 1.9580
4.3434, 0.2525, 1.9969
4.3939, 0.2525, 1.9851
4.4444, 0.2525, 2.0282
4.4949, 0.2525, 2.0361
4.5455, 0.2525, 2.0203
4.5960, 0.2525, 2.0187
4.6465, 0.2525, 1.9556
4.6970, 0.2525, 2.0942
4.7475, 0.2525, 2.0928
4.7980, 0.2525, 2.1667
4.8485, 0.2525, 2.0725
4.8990, 0.2525, 2.0438
4.9495, 0.2525, 2.0592
5.0000, 0.2525, 2.1786
0.0000, 0.3030, -6.4296
0.0505, 0.3030, -2.1306
0.1010, 0.3030, -1.4152
0.1515, 0.3030, -1.1008
0.2020, 0.3030, -0.7923
0.2525, 0.3030, -0.6767
0.3030, 0.3030, -0.4990
0.3535, 0.3030, -0.3442
0.4040, 0.3030, -0.1598
0.4545, 0.3030, -0.0638
0.5051, 0.3030, 0.0834
0.5556, 0.3030, 0.1310
0.6061, 0.3030, 0.2503
0.6566, 0.3030, 0.2669
0.7071, 0.3030, 0.4557
0.7576, 0.3030, 0.4193
0.8081, 0.3030, 0.4379
0.8586, 0.3030, 0.5650
0.9091, 0.3030, 0.6001
0.9596, 0.3030, 0.6648
1.0101, 0.3030, 0.8026
1.0606, 0.3030, 0.7615
1.1111, 0.3030, 0.7430
1.1616, 0.3030, 0.7779
1.2121, 0.3030, 0.8555
1.2626, 0.3030, 0.8287
1.3131, 0.3030, 0.9241
1.3636, 0.3030, 1.0988
1.4141, 0.3030, 1.0216
1.4646, 0.3030, 1.1083
1.5152, 0.3030, 1.1051
1.5657, 0.3030, 1.1123
1.6162, 0.3030, 1.1662
1.6667, 0.3030, 1.2011
1.7172, 0.3030, 1.2276
1.7677, 0.3030, 1.2102
1.8182, 0.3030, 1.2596
1.8687, 0.3030, 1.3047
1.9192, 0.3030, 1.3487
1.9697, 0.3030, 1.2693
2.0202, 0.3030, 1.3608
2.0707, 0.3030, 1.3713
2.1212, 0.3030, 1.4637
2.1717, 0.3030, 1.5049
2.2222, 0.3030, 1.4310
2.2727, 0.3030, 1.5028
2.3232, 0.3030, 1.5373
2.3737, 0.3030, 1.6154
2.4242, 0.3030, 1.6749
2.4747, 0.3030, 1.6720
2.5253, 0.3030, 1.5871
2.5758, 0.3030, 1.6768
2.6263, 0.3030, 1.6276
2.6768, 0.3030, 1.6986
2.7273, 0.3030, 1.7056
2.7778, 0.3030, 1.7997
2.8283, 0.3030, 1.7025
2.8788, 0.3030, 1.7838
2.9293, 0.3030, 1.7802
2.9798, 0.3030, 1.7988
3.0303, 0.3030, 1.8406
3.0808, 0.3030, 1.9012
3.1313, 0.3030, 1.8016
3.1818, 0.3030, 1.8836
3.2323, 0.3030, 1.8597
3.2828, 0.3030, 1.9258
3.3333, 0.3030, 1.9434
3.3838, 0.3030, 1.9000
3.4343, 0.3030, 1.9445
3.4848, 0.3030, 2.0004
3.5354, 0.3030, 1.9534
3.5859, 0.3030, 2.0239
3.6364, 0.3030, 1.9206
3.6869, 0.3030, 1.9378
3.7374, 0.3030, 1.9743
3.7879, 0.3030, 2.0122
3.8384, 0.3030, 2.1295
3.8889, 0.3030, 2.1424
3.9394, 0.3030, 2.1059
3.9899, 0.3030, 2.0345
4.0404, 0.3030, 2.1436
4.0909, 0.3030, 2.1466
4.1414, 0.3030, 2.1405
4.1919, 0.3030, 2.1767
4.2424, 0.3030, 2.1574
4.2929, 0.3030, 2.1822
4.3434, 0.3030, 2.2398
4.3939, 0.3030, 2.3191
4.4444, 0.3030, 2.2318
4.4949, 0.3030, 2.1873
4.5455, 0.3030, 2.3030
4.5960, 0.3030, 2.3711
4.6465, 0.3030, 2.2682
4.6970, 0.3030, 2.2536
4.7475, 0.3030, 2.2914
4.7980, 0.3030, 2.3327
4.8485, 0.3030, 2.3479
4.8990, 0.3030, 2.3692
4.9495, 0.3030, 2.3533
5.0000, 0.3030, 2.3020
0.0000, 0.3535, -6.7829
0.0505, 0.3535, -2.2387
0.1010, 0.3535, -1.5436
0.1515, 0.3535, -1.2455
0.2020, 0.3535, -0.8829
0.2525, 0.3535, -0.6919
0.3030, 0.3535, -0.4166
0.3535, 0.3535, -0.3270
0.4040, 0.3535, -0.1730
0.4545, 0.3535, -0.0465
0.5051, 0.3535, 0.1172
0.5556, 0.3535, 0.1249
0.6061, 0.3535, 0.1559
0.6566, 0.3535, 0.3853
0.7071, 0.3535, 0.3722
0.7576, 0.3535, 0.4258
0.8081, 0.3535, 0.4455
0.8586, 0.3535, 0.5273
0.9091, 0.3535, 0.6810
0.9596, 0.3535, 0.7342
1.0101, 0.3535, 0.6530
1.0606, 0.3535, 0.8294
1.1111, 0.3535, 0.8691
1.1616, 0.3535, 0.9229
1.2121, 0.3535, 0.9231
1.2626, 0.3535, 1.0274
1.3131, 0.3535, 1.0677
1.3636, 0.3535, 1.1109
1.4141, 0.3535, 1.1729
1.4646, 0.3535, 1.1692
1.5152, 0.3535, 1.0941
1.5657, 0.3535, 1.1713
1.6162, 0.3535, 1.2801
1.6667, 0.3535, 1.2870
1.7172, 0.3535, 1.2057
1.7677, 0.3535, 1.3768
1.8182, 0.3535, 1.4406
1.8687, 0.3535, 1.3503
1.9192, 0.3535, 1.4599
1.9697, 0.3535, 1.4904
2.0202, 0.3535, 1.5295
2.0707, 0.3535, 1.5099
2.1212, 0.3535, 1.5083
2.1717, 0.3535, 1.5020
2.2222, 0.3535, 1.6094
2.2727, 0.3535, 1.6467
2.3232, 0.3535, 1.6293
2.3737, 0.3535, 1.6626
2.4242, 0.3535, 1.5824
2.4747, 0.3535, 1.6974
2.5253, 0.3535, 1.7919
2.5758, 0.3535, 1.7135
2.6263, 0.3535, 1.6996
2.6768, 0.3535, 1.8111
2.7273, 0.3535, 1.7533
2.7778, 0.3535, 1.8719
2.8283, 0.3535, 1.8618
2.8788, 0.3535, 1.8557
2.9293, 0.3535, 1.8879
2.9798, 0.3535, 1.8261
3.0303, 0.3535, 1.9075
3.0808, 0.3535, 1.9572
3.1313, 0.3535, 2.0274
3.1818, 0.3535, 1.9863
3.2323, 0.3535, 2.0139
3.2828, 0.3535, 2.0175
3.3333, 0.3535, 2.0404
3.3838, 0.3535, 2.1141
3.4343, 0.3535, 2.1368
3.4848, 0.3535, 2.0603
3.5354, 0.3535, 2.0934
3.5859, 0.3535, 2.1409
3.6364, 0.3535, 2.0436
3.6869, 0.3535, 2.2535
3.7374, 0.3535, 2.2758
3.7879, 0.3535, 2.2236
3.8384, 0.3535, 2.2992
3.8889, 0.3535, 2.2618
3.9394, 0.3535, 2.2829
3.9899, 0.3535, 2.2969
4.0404, 0.3535, 2.2627
4.0909, 0.3535, 2.2182
4.1414, 0.3535, 2.3108
4.1919, 0.3535, 2.2692
4.2424, 0.3535, 2.2599
4.2929, 0.3535, 2.2407
4.3434, 0.3535, 2.3746
4.3939, 0.3535, 2.3524
4.4444, 0.3535, 2.3946
4.4949, 0.3535, 2.3849
4.5455, 0.3535, 2.5099
4.5960, 0.3535, 2.5234
4.6465, 0.3535, 2.3686
4.6970, 0.3535, 2.4461
4.7475, 0.3535, 2.3631
4.7980, 0.3535, 2.4924
4.8485, 0.3535, 2.3890
4.8990, 0.3535, 2.4926
4.9495, 0.3535, 2.5799
5.0000, 0.3535, 2.5707
0.0000, 0.4040, -6.8516
0.0505, 0.4040, -2.2886
0.1010, 0.4040, -1.6351
0.1515, 0.4040, -1.1927
0.2020, 0.4040, -0.9289
0.2525, 0.4040, -0.6601
0.3030, 0.4040, -0.4383
0.3535, 0.4040, -0.3342
0.4040, 0.4040, -0.1233
0.4545, 0.4040, -0.0532
0.5051, 0.4040, 0.0089
0.5556, 0.4040, 0.1752
0.6061, 0.4040, 0.2148
0.6566, 0.4040, 0.2446
0.7071, 0.4040, 0.4211
0.7576, 0.4040, 0.3664
0.8081, 0.4040, 0.5012
0.8586, 0.4040, 0.5839
0.9091, 0.4040, 0.6588
0.9596, 0.4040, 0.7287
1.0101, 0.4040, 0.7117
1.0606, 0.4040, 0.8587
